W_x_error,W_y_error,W_z_error,V_x_error,V_y_error,V_z_error
0.0,0.0,0.0,0.468668,-0.26332700000000003,0.0
0.0,0.0,0.0,0.46864999999999996,-0.263145,0.0
0.0,0.0,0.0,0.46863199999999994,-0.26295999999999997,0.0
0.0,0.0,0.0,0.468614,-0.26277100000000003,0.0
0.0,0.0,0.0,0.46859599999999996,-0.262579,0.0
0.0,0.0,0.0,0.46857699999999997,-0.262385,0.0
0.0,0.0,0.0,0.4685579999999999,-0.262188,0.0
0.0,0.0,0.0,0.46853999999999996,-0.261986,0.0
0.0,0.0,0.0,0.46851999999999994,-0.261783,0.0
0.0,0.0,0.0,0.468502,-0.261575,0.0
0.0,0.0,0.0,0.46848199999999995,-0.261365,0.0
0.0,0.0,0.0,0.46846299999999996,-0.261152,0.0
0.0,0.0,0.0,0.46844399999999997,-0.260934,0.0
0.0,0.0,0.0,0.46842399999999995,-0.260715,0.0
0.0,0.0,0.0,0.46840399999999993,-0.260492,0.0
0.0,0.0,0.0,0.46838399999999997,-0.260266,0.0
0.0,0.0,0.0,0.46836399999999995,-0.260036,0.0
0.0,0.0,0.0,0.46834499999999996,-0.259803,0.0
0.0,0.0,0.0,0.46832499999999994,-0.259567,0.0
0.0,0.0,0.0,0.46830399999999994,-0.259328,0.0
0.0,0.0,0.0,0.4682839999999999,-0.259085,0.0
0.0,0.0,0.0,0.468263,-0.25884100000000004,0.0
0.0,0.0,0.0,0.46824199999999994,-0.25859299999999996,0.0
0.0,0.0,0.0,0.46822199999999997,-0.258341,0.0
0.0,0.0,0.0,0.468201,-0.258085,0.0
0.0,0.0,0.0,0.46818099999999996,-0.25782700000000003,0.0
0.0,0.0,0.0,0.46815999999999997,-0.257567,0.0
0.0,0.0,0.0,0.46813799999999994,-0.257303,0.0
0.0,0.0,0.0,0.46811699999999995,-0.257036,0.0
0.0,0.0,0.0,0.46809499999999993,-0.256766,0.0
0.0,0.0,0.0,0.46807399999999993,-0.256492,0.0
0.0,0.0,0.0,0.46805299999999994,-0.256216,0.0
0.0,0.0,0.0,0.468031,-0.25593600000000005,0.0
0.0,0.0,0.0,0.46800899999999995,-0.255654,0.0
0.0,0.0,0.0,0.46798699999999993,-0.255368,0.0
0.0,0.0,0.0,0.46796499999999996,-0.25508,0.0
0.0,0.0,0.0,0.46794299999999994,-0.254788,0.0
0.0,0.0,0.0,0.4679209999999999,-0.25449299999999997,0.0
0.0,0.0,0.0,0.46789899999999995,-0.25419400000000003,0.0
0.0,0.0,0.0,0.46787699999999993,-0.25389300000000004,0.0
0.0,0.0,0.0,0.46785499999999997,-0.25358899999999995,0.0
0.0,0.0,0.0,0.46783199999999997,-0.253282,0.0
0.0,0.0,0.0,0.46780999999999995,-0.252971,0.0
0.0,0.0,0.0,0.46778699999999995,-0.252658,0.0
0.0,0.0,0.0,0.46776499999999993,-0.252342,0.0
0.0,0.0,0.0,0.46774299999999996,-0.252023,0.0
0.0,0.0,0.0,0.46771999999999997,-0.25170099999999995,0.0
0.0,0.0,0.0,0.4676969999999999,-0.251376,0.0
0.0,0.0,0.0,0.4676739999999999,-0.251047,0.0
0.0,0.0,0.0,0.46765199999999996,-0.25071600000000005,0.0
0.0,0.0,0.0,0.46762899999999996,-0.250382,0.0
0.0,0.0,0.0,0.46760599999999997,-0.250046,0.0
0.0,0.0,0.0,0.46758399999999994,-0.24970599999999998,0.0
0.0,0.0,0.0,0.46756099999999995,-0.249363,0.0
0.0,0.0,0.0,0.467537,-0.249018,0.0
0.0,0.0,0.0,0.467514,-0.24867100000000003,0.0
0.0,0.0,0.0,0.46749099999999993,-0.24831899999999996,0.0
0.0,0.0,0.0,0.46746799999999994,-0.247965,0.0
0.0,0.0,0.0,0.46744499999999994,-0.24760900000000002,0.0
0.0,0.0,0.0,0.46742199999999995,-0.247249,0.0
0.0,0.0,0.0,0.467398,-0.24688700000000002,0.0
0.0,0.0,0.0,0.467375,-0.246521,0.0
0.0,0.0,0.0,0.46735199999999993,-0.24615399999999998,0.0
0.0,0.0,0.0,0.46732899999999994,-0.24578299999999997,0.0
0.0,0.0,0.0,0.46730599999999994,-0.24541000000000002,0.0
0.0,0.0,0.0,0.467282,-0.24503400000000003,0.0
0.0,0.0,0.0,0.467259,-0.24465599999999998,0.0
0.0,0.0,0.0,0.467236,-0.24427500000000002,0.0
0.0,0.0,0.0,0.46721199999999996,-0.243892,0.0
0.0,0.0,0.0,0.46718799999999994,-0.243506,0.0
0.0,0.0,0.0,0.46716499999999994,-0.243117,0.0
0.0,0.0,0.0,0.46714199999999995,-0.24272499999999997,0.0
0.0,0.0,0.0,0.46711899999999995,-0.24233099999999996,0.0
0.0,0.0,0.0,0.4670949999999999,-0.241935,0.0
0.0,0.0,0.0,0.46707199999999993,-0.241537,0.0
0.0,0.0,0.0,0.46704799999999996,-0.241136,0.0
0.0,0.0,0.0,0.46702499999999997,-0.24073200000000003,0.0
0.0,0.0,0.0,0.46700099999999994,-0.24032599999999998,0.0
0.0,0.0,0.0,0.46697799999999995,-0.23991700000000002,0.0
0.0,0.0,0.0,0.466954,-0.239506,0.0
0.0,0.0,0.0,0.466931,-0.23909199999999997,0.0
0.0,0.0,0.0,0.46690799999999993,-0.238676,0.0
0.0,0.0,0.0,0.46688499999999994,-0.238259,0.0
0.0,0.0,0.0,0.46686099999999997,-0.237838,0.0
0.0,0.0,0.0,0.466838,-0.23741599999999996,0.0
0.0,0.0,0.0,0.466815,-0.236991,0.0
0.0,0.0,0.0,0.466792,-0.236564,0.0
0.0,0.0,0.0,0.46676799999999996,-0.23613499999999998,0.0
0.0,0.0,0.0,0.46674499999999997,-0.23570300000000002,0.0
0.0,0.0,0.0,0.46672199999999997,-0.23526899999999998,0.0
0.0,0.0,0.0,0.466699,-0.23483400000000001,0.0
0.0,0.0,0.0,0.466676,-0.23439600000000002,0.0
0.0,0.0,0.0,0.466653,-0.23395700000000003,0.0
0.0,0.0,0.0,0.46662999999999993,-0.23351399999999997,0.0
0.0,0.0,0.0,0.46660699999999994,-0.23307,0.0
0.0,0.0,0.0,0.46658399999999994,-0.232625,0.0
0.0,0.0,0.0,0.46656099999999995,-0.232177,0.0
0.0,0.0,0.0,0.46653799999999995,-0.23172800000000002,0.0
0.0,0.0,0.0,0.46651499999999996,-0.231277,0.0
0.0,0.0,0.0,0.46649199999999996,-0.23082400000000003,0.0
0.0,0.0,0.0,0.46646999999999994,-0.23036800000000002,0.0
0.0,0.0,0.0,0.46644699999999994,-0.22991100000000003,0.0
0.0,0.0,0.0,0.46642399999999995,-0.22945200000000004,0.0
0.0,0.0,0.0,0.46640099999999995,-0.22899200000000003,0.0
0.0,0.0,0.0,0.46637899999999993,-0.22852899999999998,0.0
0.0,0.0,0.0,0.46635599999999994,-0.22806500000000002,0.0
0.0,0.0,0.0,0.46633399999999997,-0.227599,0.0
0.0,0.0,0.0,0.46631199999999995,-0.22713100000000003,0.0
0.0,0.0,0.0,0.46629,-0.22666199999999997,0.0
0.0,0.0,0.0,0.46626699999999993,-0.22619100000000003,0.0
0.0,0.0,0.0,0.46624499999999997,-0.225719,0.0
0.0,0.0,0.0,0.46622299999999994,-0.22524499999999997,0.0
0.0,0.0,0.0,0.466201,-0.22477000000000003,0.0
0.0,0.0,0.0,0.46617899999999995,-0.22429299999999996,0.0
0.0,0.0,0.0,0.46615699999999993,-0.223815,0.0
0.0,0.0,0.0,0.46613499999999997,-0.22333399999999998,0.0
0.0,0.0,0.0,0.4661139999999999,-0.22285300000000002,0.0
0.0,0.0,0.0,0.46609199999999995,-0.22237,0.0
0.0,0.0,0.0,0.46607099999999996,-0.22188600000000003,0.0
0.0,0.0,0.0,0.46604899999999994,-0.22140100000000001,0.0
0.0,0.0,0.0,0.46602799999999994,-0.220914,0.0
0.0,0.0,0.0,0.46600699999999995,-0.22042599999999996,0.0
0.0,0.0,0.0,0.465985,-0.219937,0.0
0.0,0.0,0.0,0.46596399999999993,-0.219447,0.0
0.0,0.0,0.0,0.46594299999999994,-0.218955,0.0
0.0,0.0,0.0,0.465923,-0.218461,0.0
0.0,0.0,0.0,0.4659019999999999,-0.21796700000000002,0.0
0.0,0.0,0.0,0.46588099999999993,-0.217473,0.0
0.0,0.0,0.0,0.46585999999999994,-0.21697600000000003,0.0
0.0,0.0,0.0,0.4658399999999999,-0.21648,0.0
0.0,0.0,0.0,0.465819,-0.21598199999999998,0.0
0.0,0.0,0.0,0.46579899999999996,-0.215483,0.0
0.0,0.0,0.0,0.46577799999999997,-0.214983,0.0
0.0,0.0,0.0,0.46575799999999995,-0.21448199999999998,0.0
0.0,0.0,0.0,0.465738,-0.21398099999999998,0.0
0.0,0.0,0.0,0.46571799999999997,-0.21347899999999997,0.0
0.0,0.0,0.0,0.46569799999999995,-0.212976,0.0
0.0,0.0,0.0,0.4656779999999999,-0.212472,0.0
0.0,0.0,0.0,0.46565899999999993,-0.21196700000000002,0.0
0.0,0.0,0.0,0.46563899999999997,-0.21146200000000004,0.0
0.0,0.0,0.0,0.46561899999999995,-0.21095600000000003,0.0
0.0,0.0,0.0,0.46559999999999996,-0.210449,0.0
0.0,0.0,0.0,0.46558099999999997,-0.209941,0.0
0.0,0.0,0.0,0.4655619999999999,-0.20943299999999998,0.0
0.0,0.0,0.0,0.46554299999999993,-0.20892500000000003,0.0
0.0,0.0,0.0,0.46552399999999994,-0.20841600000000002,0.0
0.0,0.0,0.0,0.46550499999999995,-0.207906,0.0
0.0,0.0,0.0,0.46548599999999996,-0.207396,0.0
0.0,0.0,0.0,0.46546799999999994,-0.20688600000000001,0.0
0.0,0.0,0.0,0.46544899999999995,-0.206376,0.0
0.0,0.0,0.0,0.46543099999999993,-0.20586500000000002,0.0
0.0,0.0,0.0,0.46541299999999997,-0.205353,0.0
0.0,0.0,0.0,0.46539499999999995,-0.204841,0.0
0.0,0.0,0.0,0.46537599999999996,-0.204329,0.0
0.0,0.0,0.0,0.46535899999999997,-0.20381700000000003,0.0
0.0,0.0,0.0,0.46534099999999995,-0.203304,0.0
0.0,0.0,0.0,0.46532399999999996,-0.202791,0.0
0.0,0.0,0.0,0.46530599999999994,-0.20227799999999996,0.0
0.0,0.0,0.0,0.46528899999999995,-0.20176499999999997,0.0
0.0,0.0,0.0,0.46527099999999993,-0.201252,0.0
0.0,0.0,0.0,0.46525399999999995,-0.200739,0.0
0.0,0.0,0.0,0.46523699999999996,-0.20022600000000002,0.0
0.0,0.0,0.0,0.46522099999999994,-0.19971299999999997,0.0
0.0,0.0,0.0,0.46520399999999995,-0.1992,0.0
0.0,0.0,0.0,0.46518799999999993,-0.19868699999999997,0.0
0.0,0.0,0.0,0.46517099999999995,-0.19817400000000002,0.0
0.0,0.0,0.0,0.465155,-0.19766100000000003,0.0
0.0,0.0,0.0,0.46513799999999994,-0.19715,0.0
0.0,0.0,0.0,0.4651219999999999,-0.19663799999999998,0.0
0.0,0.0,0.0,0.46510599999999996,-0.19612700000000002,0.0
0.0,0.0,0.0,0.46508999999999995,-0.195616,0.0
0.0,0.0,0.0,0.46507399999999993,-0.19510499999999997,0.0
0.0,0.0,0.0,0.46505799999999997,-0.194594,0.0
0.0,0.0,0.0,0.465043,-0.19408399999999998,0.0
0.0,0.0,0.0,0.46502699999999997,-0.19357400000000002,0.0
0.0,0.0,0.0,0.465012,-0.193064,0.0
0.0,0.0,0.0,0.46499699999999994,-0.192554,0.0
0.0,0.0,0.0,0.46498199999999995,-0.192046,0.0
0.0,0.0,0.0,0.46496699999999996,-0.19153799999999999,0.0
0.0,0.0,0.0,0.46495299999999995,-0.191031,0.0
0.0,0.0,0.0,0.46493799999999996,-0.19052399999999997,0.0
0.0,0.0,0.0,0.46492399999999995,-0.19001800000000002,0.0
0.0,0.0,0.0,0.46490899999999996,-0.189512,0.0
0.0,0.0,0.0,0.46489499999999995,-0.18900699999999998,0.0
0.0,0.0,0.0,0.46488099999999993,-0.188503,0.0
0.0,0.0,0.0,0.4648669999999999,-0.18799899999999997,0.0
0.0,0.0,0.0,0.46485399999999993,-0.187496,0.0
0.0,0.0,0.0,0.4648399999999999,-0.18699500000000002,0.0
0.0,0.0,0.0,0.46482699999999993,-0.18649300000000002,0.0
0.0,0.0,0.0,0.4648129999999999,-0.18599300000000002,0.0
0.0,0.0,0.0,0.46479999999999994,-0.185494,0.0
0.0,0.0,0.0,0.46478699999999995,-0.18499699999999997,0.0
0.0,0.0,0.0,0.46477399999999996,-0.18449900000000002,0.0
0.0,0.0,0.0,0.464761,-0.184002,0.0
0.0,0.0,0.0,0.46474899999999997,-0.183507,0.0
0.0,0.0,0.0,0.4647359999999999,-0.18301299999999998,0.0
0.0,0.0,0.0,0.46472299999999994,-0.18252000000000002,0.0
0.0,0.0,0.0,0.464711,-0.182029,0.0
0.0,0.0,0.0,0.464699,-0.181538,0.0
0.0,0.0,0.0,0.46468699999999996,-0.18104899999999996,0.0
0.0,0.0,0.0,0.46467499999999995,-0.180561,0.0
0.0,0.0,0.0,0.46466299999999994,-0.180074,0.0
0.0,0.0,0.0,0.46465199999999995,-0.17958800000000003,0.0
0.0,0.0,0.0,0.46463999999999994,-0.179103,0.0
0.0,0.0,0.0,0.46462899999999996,-0.17861899999999997,0.0
0.0,0.0,0.0,0.464618,-0.178137,0.0
0.0,0.0,0.0,0.46460699999999994,-0.177656,0.0
0.0,0.0,0.0,0.46459599999999995,-0.17717699999999997,0.0
0.0,0.0,0.0,0.46458599999999994,-0.176699,0.0
0.0,0.0,0.0,0.46457499999999996,-0.176223,0.0
0.0,0.0,0.0,0.46456499999999995,-0.17574800000000002,0.0
0.0,0.0,0.0,0.46455399999999997,-0.17527500000000001,0.0
0.0,0.0,0.0,0.46454399999999996,-0.174803,0.0
0.0,0.0,0.0,0.46453399999999995,-0.174334,0.0
0.0,0.0,0.0,0.46452399999999994,-0.17386500000000002,0.0
0.0,0.0,0.0,0.46451499999999996,-0.173398,0.0
0.0,0.0,0.0,0.46450499999999995,-0.172933,0.0
0.0,0.0,0.0,0.46449499999999994,-0.17246899999999998,0.0
0.0,0.0,0.0,0.46448599999999995,-0.172008,0.0
0.0,0.0,0.0,0.4644769999999999,-0.171549,0.0
0.0,0.0,0.0,0.46446799999999994,-0.17109000000000002,0.0
0.0,0.0,0.0,0.46445899999999996,-0.170634,0.0
0.0,0.0,0.0,0.4644499999999999,-0.17017900000000002,0.0
0.0,0.0,0.0,0.46444099999999994,-0.16972700000000002,0.0
0.0,0.0,0.0,0.464433,-0.16927599999999998,0.0
0.0,0.0,0.0,0.46442399999999995,-0.168828,0.0
0.0,0.0,0.0,0.46441599999999994,-0.168381,0.0
0.0,0.0,0.0,0.46440799999999993,-0.167936,0.0
0.0,0.0,0.0,0.4643999999999999,-0.167493,0.0
0.0,0.0,0.0,0.46439199999999997,-0.167053,0.0
0.0,0.0,0.0,0.46438399999999996,-0.16661499999999999,0.0
0.0,0.0,0.0,0.46437599999999996,-0.166178,0.0
0.0,0.0,0.0,0.4643689999999999,-0.165744,0.0
0.0,0.0,0.0,0.46436099999999997,-0.16531099999999999,0.0
0.0,0.0,0.0,0.46435399999999993,-0.164881,0.0
0.0,0.0,0.0,0.46434699999999995,-0.164452,0.0
0.0,0.0,0.0,0.46434,-0.16402699999999998,0.0
0.0,0.0,0.0,0.46433299999999994,-0.16360400000000003,0.0
0.0,0.0,0.0,0.46432599999999996,-0.163182,0.0
0.0,0.0,0.0,0.4643189999999999,-0.16276300000000002,0.0
0.0,0.0,0.0,0.464313,-0.162347,0.0
0.0,0.0,0.0,0.46430699999999997,-0.161932,0.0
0.0,0.0,0.0,0.46429999999999993,-0.16151900000000002,0.0
0.0,0.0,0.0,0.464294,-0.16110999999999998,0.0
0.0,0.0,0.0,0.4642879999999999,-0.160702,0.0
0.0,0.0,0.0,0.46428299999999995,-0.160297,0.0
0.0,0.0,0.0,0.46427699999999994,-0.159893,0.0
0.0,0.0,0.0,0.46427199999999996,-0.159493,0.0
0.0,0.0,0.0,0.46426599999999996,-0.159094,0.0
0.0,0.0,0.0,0.4642609999999999,-0.158699,0.0
0.0,0.0,0.0,0.46425599999999995,-0.158306,0.0
0.0,0.0,0.0,0.46425099999999997,-0.15791499999999997,0.0
0.0,0.0,0.0,0.46424599999999994,-0.157528,0.0
0.0,0.0,0.0,0.46424099999999996,-0.15714299999999998,0.0
0.0,0.0,0.0,0.464236,-0.15676099999999998,0.0
0.0,0.0,0.0,0.46423099999999995,-0.156381,0.0
0.0,0.0,0.0,0.46422699999999995,-0.156003,0.0
0.0,0.0,0.0,0.46422299999999994,-0.155629,0.0
0.0,0.0,0.0,0.46421799999999996,-0.155256,0.0
0.0,0.0,0.0,0.46421499999999993,-0.154886,0.0
0.0,0.0,0.0,0.46421099999999993,-0.15451900000000002,0.0
0.0,0.0,0.0,0.4642069999999999,-0.15415600000000002,0.0
0.0,0.0,0.0,0.4642029999999999,-0.153794,0.0
0.0,0.0,0.0,0.4641989999999999,-0.15343600000000002,0.0
0.0,0.0,0.0,0.46419599999999994,-0.15308,0.0
0.0,0.0,0.0,0.46419199999999994,-0.152727,0.0
0.0,0.0,0.0,0.46418899999999996,-0.15237699999999998,0.0
0.0,0.0,0.0,0.46418599999999993,-0.152029,0.0
0.0,0.0,0.0,0.46418299999999996,-0.15168500000000001,0.0
0.0,0.0,0.0,0.4641799999999999,-0.151343,0.0
0.0,0.0,0.0,0.46417699999999995,-0.151004,0.0
0.0,0.0,0.0,0.464174,-0.150667,0.0
0.0,0.0,0.0,0.4641719999999999,-0.150334,0.0
0.0,0.0,0.0,0.46416899999999994,-0.15000399999999997,0.0
0.0,0.0,0.0,0.46416699999999994,-0.149677,0.0
0.0,0.0,0.0,0.46416399999999997,-0.14935199999999998,0.0
0.0,0.0,0.0,0.46416299999999994,-0.149031,0.0
0.0,0.0,0.0,0.46415999999999996,-0.14871299999999998,0.0
0.0,0.0,0.0,0.46415799999999996,-0.148397,0.0
0.0,0.0,0.0,0.46415599999999996,-0.148085,0.0
0.0,0.0,0.0,0.464155,-0.147775,0.0
0.0,0.0,0.0,0.4641529999999999,-0.14746900000000002,0.0
0.0,0.0,0.0,0.464151,-0.147165,0.0
0.0,0.0,0.0,0.46414999999999995,-0.146864,0.0
0.0,0.0,0.0,0.4641489999999999,-0.146567,0.0
0.0,0.0,0.0,0.46414799999999995,-0.146272,0.0
0.0,0.0,0.0,0.464147,-0.14598099999999997,0.0
0.0,0.0,0.0,0.46414599999999995,-0.145692,0.0
0.0,0.0,0.0,0.4641449999999999,-0.14540599999999998,0.0
0.0,0.0,0.0,0.46414399999999995,-0.145124,0.0
0.0,0.0,0.0,0.464143,-0.144844,0.0
0.0,0.0,0.0,0.464143,-0.144568,0.0
0.0,0.0,0.0,0.46414199999999994,-0.144294,0.0
0.0,0.0,0.0,0.46414199999999994,-0.144024,0.0
0.0,0.0,0.0,0.46414199999999994,-0.143758,0.0
0.0,0.0,0.0,0.46414099999999997,-0.143494,0.0
0.0,0.0,0.0,0.46414099999999997,-0.143233,0.0
0.0,0.0,0.0,0.46414099999999997,-0.142976,0.0
0.0,0.0,0.0,0.46414099999999997,-0.14272100000000001,0.0
0.0,0.0,0.0,0.46414099999999997,-0.14247,0.0
0.0,0.0,0.0,0.46414199999999994,-0.14222200000000002,0.0
0.0,0.0,0.0,0.46414199999999994,-0.141978,0.0
0.0,0.0,0.0,0.46414199999999994,-0.141736,0.0
0.0,0.0,0.0,0.464143,-0.14149699999999998,0.0
0.0,0.0,0.0,0.46414399999999995,-0.14126,0.0
0.0,0.0,0.0,0.46414399999999995,-0.141027,0.0
0.0,0.0,0.0,0.4641449999999999,-0.14079799999999998,0.0
0.0,0.0,0.0,0.46414599999999995,-0.14057199999999997,0.0
0.0,0.0,0.0,0.464147,-0.14034799999999997,0.0
0.0,0.0,0.0,0.46414799999999995,-0.140129,0.0
0.0,0.0,0.0,0.4641489999999999,-0.139912,0.0
0.0,0.0,0.0,0.46414999999999995,-0.139698,0.0
0.0,0.0,0.0,0.46415199999999995,-0.139488,0.0
0.0,0.0,0.0,0.4641529999999999,-0.139281,0.0
0.0,0.0,0.0,0.464155,-0.13907599999999998,0.0
0.0,0.0,0.0,0.46415599999999996,-0.138875,0.0
0.0,0.0,0.0,0.46415799999999996,-0.138676,0.0
0.0,0.0,0.0,0.46415999999999996,-0.138482,0.0
0.0,0.0,0.0,0.46416099999999993,-0.138289,0.0
0.0,0.0,0.0,0.46416399999999997,-0.1381,0.0
0.0,0.0,0.0,0.46416499999999994,-0.137914,0.0
0.0,0.0,0.0,0.46416699999999994,-0.137731,0.0
0.0,0.0,0.0,0.46416899999999994,-0.137552,0.0
0.0,0.0,0.0,0.4641719999999999,-0.137375,0.0
0.0,0.0,0.0,0.464174,-0.13720100000000002,0.0
0.0,0.0,0.0,0.4641759999999999,-0.13703100000000001,0.0
0.0,0.0,0.0,0.46417899999999995,-0.136864,0.0
0.0,0.0,0.0,0.46418099999999995,-0.136701,0.0
0.0,0.0,0.0,0.46418299999999996,-0.13653900000000002,0.0
0.0,0.0,0.0,0.46418599999999993,-0.13638,0.0
0.0,0.0,0.0,0.46418899999999996,-0.136224,0.0
0.0,0.0,0.0,0.46419099999999996,-0.13607199999999997,0.0
0.0,0.0,0.0,0.46419399999999994,-0.135922,0.0
0.0,0.0,0.0,0.46419699999999997,-0.13577499999999998,0.0
0.0,0.0,0.0,0.46419999999999995,-0.135633,0.0
0.0,0.0,0.0,0.46420199999999995,-0.135493,0.0
0.0,0.0,0.0,0.464205,-0.13535599999999998,0.0
0.0,0.0,0.0,0.46420799999999995,-0.135223,0.0
0.0,0.0,0.0,0.46421099999999993,-0.135092,0.0
