-2.4727,5e-05,-1e-05,2.4727,-5e-05,0.0
-2.47283,5e-05,-1e-05,2.47283,-5e-05,0.0
-2.47296,5e-05,-1e-05,2.47296,-5e-05,0.0
-2.47311,5e-05,-1e-05,2.47311,-5e-05,0.0
-2.47325,5e-05,-1e-05,2.47325,-5e-05,0.0
-2.47338,5e-05,-1e-05,2.47338,-5e-05,0.0
-2.47352,5e-05,-1e-05,2.47352,-5e-05,0.0
-2.47365,5e-05,-1e-05,2.47365,-5e-05,0.0
-2.4738,5e-05,-1e-05,2.4738,-5e-05,0.0
-2.47394,5e-05,-1e-05,2.47394,-5e-05,0.0
-2.47408,5e-05,-1e-05,2.47408,-5e-05,0.0
-2.47423,5e-05,-1e-05,2.47423,-5e-05,0.0
-2.47437,5e-05,-1e-05,2.47437,-5e-05,0.0
-2.4745,5e-05,-1e-05,2.4745,-5e-05,0.0
-2.47464,5e-05,-1e-05,2.47464,-5e-05,0.0
-2.47478,5e-05,-1e-05,2.47478,-5e-05,0.0
-2.47492,5e-05,-1e-05,2.47492,-5e-05,0.0
-2.47506,5e-05,-1e-05,2.47506,-5e-05,0.0
-2.4752,5e-05,-1e-05,2.4752,-5e-05,0.0
-2.47534,5e-05,-1e-05,2.47534,-5e-05,0.0
-2.47547,5e-05,-1e-05,2.47547,-5e-05,0.0
-2.47561,5e-05,-1e-05,2.47561,-5e-05,0.0
-2.47575,5e-05,-1e-05,2.47575,-5e-05,0.0
-2.47588,5e-05,-1e-05,2.47588,-5e-05,0.0
-2.47602,5e-05,-1e-05,2.47602,-5e-05,0.0
-2.47615,5e-05,-1e-05,2.47615,-5e-05,0.0
-2.47629,5e-05,-1e-05,2.47629,-5e-05,0.0
-2.47641,5e-05,-1e-05,2.47641,-5e-05,0.0
-2.47654,5e-05,-1e-05,2.47654,-5e-05,0.0
-2.47667,5e-05,-1e-05,2.47667,-5e-05,0.0
-2.47681,5e-05,-1e-05,2.47681,-5e-05,0.0
-2.47692,5e-05,-1e-05,2.47692,-5e-05,0.0
-2.47705,5e-05,-1e-05,2.47705,-5e-05,0.0
-2.47716,5e-05,-1e-05,2.47716,-5e-05,0.0
-2.47729,5e-05,-1e-05,2.47729,-5e-05,0.0
-2.4774,5e-05,-1e-05,2.4774,-5e-05,0.0
-2.47752,5e-05,-1e-05,2.47752,-5e-05,0.0
-2.47763,5e-05,-1e-05,2.47763,-5e-05,0.0
-2.47773,5e-05,-1e-05,2.47773,-5e-05,0.0
-2.47783,5e-05,-1e-05,2.47783,-5e-05,0.0
-2.47795,5e-05,-1e-05,2.47795,-5e-05,0.0
-2.47804,5e-05,-1e-05,2.47804,-5e-05,0.0
-2.47813,5e-05,-1e-05,2.47813,-5e-05,0.0
-2.47822,5e-05,-1e-05,2.47822,-5e-05,0.0
-2.47829,5e-05,-1e-05,2.47829,-5e-05,0.0
-2.47839,5e-05,-1e-05,2.47839,-5e-05,0.0
-2.47846,5e-05,-1e-05,2.47846,-5e-05,0.0
-2.47854,5e-05,-1e-05,2.47854,-5e-05,0.0
-2.47863,5e-05,-1e-05,2.47863,-5e-05,0.0
-2.47869,5e-05,-1e-05,2.47869,-5e-05,0.0
-2.47876,5e-05,-1e-05,2.47876,-5e-05,0.0
-2.47883,5e-05,-1e-05,2.47883,-5e-05,0.0
-2.47888,5e-05,-1e-05,2.47888,-5e-05,0.0
