1.99038,2.85971,3.07149,1.0
1.90785,2.75971,2.97149,1.0
2.00785,2.85971,3.07149,1.0
1.92465,2.75971,2.97149,1.0
2.02465,2.85971,3.07149,1.0
1.9408,2.75971,2.97149,1.0
2.0408,2.85971,3.07149,1.0
1.95633,2.75971,2.97149,1.0
2.05633,2.85971,3.07149,1.0
1.97123,2.75971,2.97149,1.0
2.07123,2.85971,3.07149,1.0
1.98552,2.75971,2.97149,1.0
2.08552,2.85971,3.07149,1.0
1.99921,2.75971,2.97149,1.0
2.09921,2.85971,3.07149,1.0
2.01232,2.75971,2.97149,1.0
2.11232,2.85971,3.07149,1.0
2.02487,2.75971,2.97149,1.0
2.12487,2.85971,3.07149,1.0
2.03688,2.75971,2.97149,1.0
2.13688,2.85971,3.07149,1.0
2.04836,2.75971,2.97149,1.0
2.14836,2.85971,3.07149,1.0
2.05933,2.75971,2.97149,1.0
2.15933,2.85971,3.07149,1.0
2.0698,2.75971,2.97149,1.0
2.1698,2.85971,3.07149,1.0
2.07981,2.75971,2.97149,1.0
2.17981,2.85971,3.07149,1.0
2.08936,2.75971,2.97149,1.0
2.18936,2.85971,3.07149,1.0
2.09847,2.75971,2.97149,1.0
2.19847,2.85971,3.07149,1.0
2.10716,2.75971,2.97149,1.0
2.20716,2.85971,3.07149,1.0
2.11545,2.75971,2.97149,1.0
2.21545,2.85971,3.07149,1.0
2.12337,2.75971,2.97149,1.0
2.22337,2.85971,3.07149,1.0
2.13094,2.75971,2.97149,1.0
2.23094,2.85971,3.07149,1.0
2.13817,2.75971,2.97149,1.0
2.23817,2.85971,3.07149,1.0
2.1451,2.75971,2.97149,1.0
2.2451,2.85971,3.07149,1.0
2.15174,2.75971,2.97149,1.0
2.25174,2.85971,3.07149,1.0
2.15811,2.75971,2.97149,1.0
2.25811,2.85971,3.07149,1.0
2.16422,2.75971,2.97149,1.0
2.26422,2.85971,3.07149,1.0
2.17012,2.75971,2.97149,1.0
2.27012,2.85971,3.07149,1.0
2.17581,2.75971,2.97149,1.0
2.27581,2.85971,3.07149,1.0
2.18132,2.75971,2.97149,1.0
2.28132,2.85971,3.07149,1.0
2.18666,2.75971,2.97149,1.0
2.28666,2.85971,3.07149,1.0
2.19187,2.75971,2.97149,1.0
2.29187,2.85971,3.07149,1.0
2.19697,2.75971,2.97149,1.0
2.29697,2.85971,3.07149,1.0
2.20197,2.75971,2.97149,1.0
2.30197,2.85971,3.07149,1.0
2.20688,2.75971,2.97149,1.0
2.30688,2.85971,3.07149,1.0
2.2117,2.75971,2.97149,1.0
2.3117,2.85971,3.07149,1.0
2.21644,2.75971,2.97149,1.0
2.31644,2.85971,3.07149,1.0
2.2211,2.75971,2.97149,1.0
2.3211,2.85971,3.07149,1.0
2.22568,2.75971,2.97149,1.0
2.32568,2.85971,3.07149,1.0
2.23017,2.75971,2.97149,1.0
2.33017,2.85971,3.07149,1.0
2.23459,2.75971,2.97149,1.0
2.33459,2.85971,3.07149,1.0
2.23892,2.75971,2.97149,1.0
2.33892,2.85971,3.07149,1.0
2.24345,2.75971,2.97149,1.0
2.34345,2.85971,3.07149,1.0
2.2479,2.75971,2.97149,1.0
2.3479,2.85971,3.07149,1.0
2.25226,2.75971,2.97149,1.0
2.35226,2.85971,3.07149,1.0
2.25654,2.75971,2.97149,1.0
2.35654,2.85971,3.07149,1.0
2.26103,2.75971,2.97149,1.0
2.36103,2.85971,3.07149,1.0
2.26541,2.75971,2.97149,1.0
2.36541,2.85971,3.07149,1.0
2.26999,2.75971,2.97149,1.0
2.36999,2.85971,3.07149,1.0
2.27449,2.75971,2.97149,1.0
2.37449,2.85971,3.07149,1.0
2.27917,2.75971,2.97149,1.0
2.37917,2.85971,3.07149,1.0
2.28403,2.75971,2.97149,1.0
2.38403,2.85971,3.07149,1.0
2.28906,2.75971,2.97149,1.0
2.38906,2.85971,3.07149,1.0
2.29425,2.75971,2.97149,1.0
2.39425,2.85971,3.07149,1.0
2.2996,2.75971,2.97149,1.0
2.3996,2.85971,3.07149,1.0
2.30509,2.75971,2.97149,1.0
2.40509,2.85971,3.07149,1.0
2.31074,2.75971,2.97149,1.0
2.41074,2.85971,3.07149,1.0
2.31651,2.75971,2.97149,1.0
2.41651,2.85971,3.07149,1.0
2.32266,2.75971,2.97149,1.0
2.42266,2.85971,3.07149,1.0
2.32892,2.75971,2.97149,1.0
2.42892,2.85971,3.07149,1.0
2.33553,2.75971,2.97149,1.0
2.43553,2.85971,3.07149,1.0
2.34247,2.75971,2.97149,1.0
2.44247,2.85971,3.07149,1.0
2.34971,2.75971,2.97149,1.0
2.44971,2.85971,3.07149,1.0
2.35723,2.75971,2.97149,1.0
2.45723,2.85971,3.07149,1.0
2.36501,2.75971,2.97149,1.0
2.46501,2.85971,3.07149,1.0
2.37302,2.75971,2.97149,1.0
2.47302,2.85971,3.07149,1.0
2.38124,2.75971,2.97149,1.0
2.48124,2.85971,3.07149,1.0
2.40359,2.75971,2.97532,1.0
2.50359,2.85971,3.07532,1.0
2.44133,2.76005,3.00777,1.0
2.54133,2.86005,3.10777,1.0
2.46877,2.76005,3.01953,1.0
2.56877,2.86005,3.11953,1.0
2.47987,2.76005,3.01953,1.0
2.57987,2.86005,3.11953,1.0
2.5025,2.76005,3.02233,1.0
2.6025,2.86005,3.12233,1.0
2.5025,2.76005,3.02233,1.0
2.6025,2.86005,3.12233,1.0
2.5025,2.76005,3.02233,1.0
2.6025,2.86005,3.12233,1.0
2.5025,2.76005,3.02233,1.0
2.6025,2.86005,3.12233,1.0
2.53023,2.76005,3.03674,1.0
2.63023,2.86005,3.13674,1.0
2.55207,2.76005,3.03958,1.0
2.65207,2.86005,3.13958,1.0
2.55207,2.76005,3.03958,1.0
2.65207,2.86005,3.13958,1.0
2.55207,2.76005,3.03958,1.0
2.65207,2.86005,3.13958,1.0
2.57847,2.76005,3.0528,1.0
2.67847,2.86005,3.1528,1.0
2.59789,2.76005,3.0528,1.0
2.69789,2.86005,3.1528,1.0
2.59789,2.76005,3.0528,1.0
2.69789,2.86005,3.1528,1.0
2.63418,2.76005,3.0832,1.0
2.73418,2.86005,3.1832,1.0
2.63418,2.76005,3.0832,1.0
2.73418,2.86005,3.1832,1.0
2.63418,2.76005,3.0832,1.0
2.73418,2.86005,3.1832,1.0
2.63418,2.76005,3.0832,1.0
2.73418,2.86005,3.1832,1.0
2.63418,2.76005,3.0832,1.0
2.73418,2.86005,3.1832,1.0
2.63418,2.76005,3.0832,1.0
2.73418,2.86005,3.1832,1.0
2.65918,2.76005,3.09642,1.0
2.75918,2.86005,3.19642,1.0
2.67398,2.76005,3.09642,1.0
2.77398,2.86005,3.19642,1.0
2.67398,2.76005,3.09642,1.0
2.77398,2.86005,3.19642,1.0
2.70714,2.76005,3.12291,1.0
2.80714,2.86005,3.22291,1.0
2.70714,2.76005,3.12291,1.0
2.80714,2.86005,3.22291,1.0
2.70714,2.76005,3.12291,1.0
2.80714,2.86005,3.22291,1.0
2.70714,2.76005,3.12291,1.0
2.80714,2.86005,3.22291,1.0
2.71528,2.76005,3.12291,1.0
2.81528,2.86005,3.22291,1.0
2.71528,2.76005,3.12291,1.0
2.81528,2.86005,3.22291,1.0
2.71528,2.76005,3.12291,1.0
2.81528,2.86005,3.22291,1.0
2.76844,2.80931,3.18765,1.0
2.66844,2.70931,3.08765,1.0
2.66638,2.80165,3.15088,1.0
2.61458,2.73054,3.10177,1.0
2.68166,2.83054,3.20177,1.0
2.6097,2.73054,3.11467,1.0
2.60042,2.79234,3.15626,1.0
2.50042,2.69234,3.05626,1.0
2.466,2.66969,3.04024,1.0
2.43092,2.64388,3.02213,1.0
2.39596,2.61745,3.00367,1.0
2.36742,2.6177,3.00467,1.0
2.35535,2.68698,3.05559,1.0
2.36257,2.78698,3.14667,1.0
2.26257,2.68698,3.04667,1.0
2.26888,2.78698,3.13286,1.0
2.35829,2.88698,3.23286,1.0
2.34172,2.9142,3.25121,1.0
2.32492,2.93989,3.26862,1.0
2.30804,2.96453,3.28541,1.0
2.25504,2.89771,3.24309,1.0
2.19093,2.79771,3.17593,1.0
2.09093,2.69771,3.07593,1.0
2.10975,2.79771,3.17593,1.0
2.00975,2.69771,3.07593,1.0
1.94289,2.59771,2.97972,1.0
1.90053,2.5326,2.93655,1.0
1.86396,2.48511,2.9055,1.0
1.84741,2.52026,2.93324,1.0
1.81045,2.46884,2.89955,1.0
1.77746,2.43073,2.87522,1.0
1.74604,2.39704,2.85401,1.0
1.71188,2.34839,2.82211,1.0
1.68286,2.3213,2.80566,1.0
1.66463,2.34649,2.82684,1.0
1.64744,2.37371,2.84932,1.0
1.63129,2.40292,2.87309,1.0
1.61644,2.43501,2.89873,1.0
1.603,2.4703,2.92649,1.0
1.59145,2.51033,2.95739,1.0
1.557,2.46004,2.92563,1.0
1.52264,2.4073,2.89219,1.0
1.51019,2.44216,2.91963,1.0
1.47578,2.38707,2.88477,1.0
1.46356,2.421,2.91158,1.0
1.45288,2.45864,2.94083,1.0
1.42278,2.41889,2.91687,1.0
1.39058,2.36904,2.88607,1.0
1.36391,2.33934,2.86919,1.0
1.33643,2.30491,2.84917,1.0
