W_x_error,W_y_error,W_z_error,V_x_error,V_y_error,V_z_error
0.0,0.0,0.0,2.199984999995408e-05,3.001100000010748e-06,0.0
0.0,0.0,0.0,2.2999900000097995e-05,2.0011499999861293e-06,0.0
0.0,0.0,0.0,2.299975999997539e-05,4.00138000000716e-06,0.0
0.0,0.0,0.0,2.4999699999916913e-05,5.001499999934822e-06,0.0
0.0,0.0,0.0,2.2999699999970424e-05,5.0013800000359154e-06,0.0
0.0,0.0,0.0,2.1999759999946633e-05,4.001320000002195e-06,0.0
0.0,0.0,0.0,2.199999999996649e-05,1.0999999799921056e-09,0.0
0.0,0.0,0.0,2.0999999999937735e-05,1.049999975855087e-09,0.0
0.0,0.0,0.0,2.1000049999941872e-05,-9.989499999973894e-07,0.0
0.0,0.0,0.0,2.0999999999937735e-05,1.049999975855087e-09,0.0
0.0,0.0,0.0,2.0999999999937735e-05,1.049999975855087e-09,0.0
0.0,0.0,0.0,2.0999819999922842e-05,3.0012600000239864e-06,0.0
0.0,0.0,0.0,2.199969999994167e-05,5.00131999997544e-06,0.0
0.0,0.0,0.0,2.2999699999970424e-05,5.00138000000816e-06,0.0
0.0,0.0,0.0,2.2999510000065726e-05,7.00161000002919e-06,0.0
0.0,0.0,0.0,2.4999440000006423e-05,8.001749999986263e-06,0.0
0.0,0.0,0.0,2.2999440000059934e-05,8.00161000003019e-06,0.0
0.0,0.0,0.0,2.3999439999866645e-05,8.001680000008227e-06,0.0
0.0,0.0,0.0,2.3999699999888158e-05,5.001440000013124e-06,0.0
0.0,0.0,0.0,2.2999820000091376e-05,3.0013800000061597e-06,0.0
0.0,0.0,0.0,2.1999759999946633e-05,4.001320000002195e-06,0.0
0.0,0.0,0.0,2.0999879999927806e-05,2.0012600000229863e-06,0.0
0.0,0.0,0.0,2.0999999999937735e-05,1.049999975855087e-09,0.0
0.0,0.0,0.0,2.0000049999913116e-05,-9.990000000015264e-07,0.0
0.0,0.0,0.0,2.0000159999922218e-05,-3.999200000021075e-06,0.0
0.0,0.0,0.0,1.9000120000001175e-05,-2.9992400000233843e-06,0.0
0.0,0.0,0.0,1.9000150000003657e-05,-4.999429999985594e-06,0.0
0.0,0.0,0.0,1.9000150000003657e-05,-4.99943000001335e-06,0.0
0.0,0.0,0.0,1.900021000000862e-05,-6.99943000001535e-06,0.0
0.0,0.0,0.0,1.8000209999979866e-05,-6.999460000017832e-06,0.0
0.0,0.0,0.0,1.8000239999982348e-05,-7.999460000018832e-06,0.0
0.0,0.0,0.0,1.8000209999979866e-05,-6.999460000017832e-06,0.0
0.0,0.0,0.0,1.7000269999845052e-05,-8.999490000022314e-06,0.0
0.0,0.0,0.0,1.7000239999953592e-05,-7.999489999993559e-06,0.0
0.0,0.0,0.0,1.7000299999958557e-05,-9.999490000023314e-06,0.0
0.0,0.0,0.0,1.6000269999816297e-05,-8.999520000024797e-06,0.0
0.0,0.0,0.0,1.6000329999932283e-05,-1.0999520000026797e-05,0.0
0.0,0.0,0.0,1.500033000001455e-05,-1.0999550000029279e-05,0.0
0.0,0.0,0.0,1.4000389999990759e-05,-1.2999580000033761e-05,0.0
0.0,0.0,0.0,1.3000389999962003e-05,-1.2999609999980732e-05,0.0
0.0,0.0,0.0,1.3000319999956211e-05,-1.599973999999449e-05,0.0
0.0,0.0,0.0,1.2000319999816433e-05,-1.59997600000239e-05,0.0
0.0,0.0,0.0,1.1000189999998966e-05,-1.8999889999982145e-05,0.0
0.0,0.0,0.0,1.2000319999927456e-05,-1.59997600000239e-05,0.0
0.0,0.0,0.0,1.3000279999952902e-05,-1.3999739999992489e-05,0.0
0.0,0.0,0.0,1.4000359999988277e-05,-1.1999580000005006e-05,0.0
0.0,0.0,0.0,1.5000360000017032e-05,-1.1999550000030279e-05,0.0
0.0,0.0,0.0,1.5000300000012068e-05,-9.999550000028279e-06,0.0
0.0,0.0,0.0,1.6000329999932283e-05,-1.0999520000026797e-05,0.0
0.0,0.0,0.0,1.60002999999298e-05,-9.999519999998041e-06,0.0
0.0,0.0,0.0,1.70003599998525e-05,-1.1999489999997559e-05,0.0
0.0,0.0,0.0,1.700035999996352e-05,-1.1999490000025315e-05,0.0
0.0,0.0,0.0,1.60002999999298e-05,-9.999519999998041e-06,0.0
0.0,0.0,0.0,1.500035999990601e-05,-1.1999550000030279e-05,0.0
0.0,0.0,0.0,1.5000299999901046e-05,-1.499969999999018e-05,0.0
0.0,0.0,0.0,1.600025999992649e-05,-1.299968000001428e-05,0.0
0.0,0.0,0.0,1.7000269999956075e-05,-8.999490000022314e-06,0.0
0.0,0.0,0.0,1.8000239999982348e-05,-7.999460000018832e-06,0.0
0.0,0.0,0.0,1.8000239999982348e-05,-5.999280000029694e-06,0.0
0.0,0.0,0.0,1.8000279999985658e-05,-6.999280000030694e-06,0.0
0.0,0.0,0.0,1.8000239999982348e-05,-5.999280000001939e-06,0.0
0.0,0.0,0.0,1.8000319999988967e-05,-7.999280000031694e-06,0.0
0.0,0.0,0.0,1.7000319999960212e-05,-7.999319999979493e-06,0.0
0.0,0.0,0.0,1.6000329999932283e-05,-1.0999520000026797e-05,0.0
0.0,0.0,0.0,1.7000269999956075e-05,-8.999489999994559e-06,0.0
0.0,0.0,0.0,1.800026999998483e-05,-8.999459999992077e-06,0.0
0.0,0.0,0.0,1.8000239999982348e-05,-7.999459999991076e-06,0.0
0.0,0.0,0.0,1.8000179999977384e-05,-5.999459999989076e-06,0.0
0.0,0.0,0.0,1.7000239999953592e-05,-7.999489999993559e-06,0.0
0.0,0.0,0.0,1.6000239999924837e-05,-7.999520000023796e-06,0.0
0.0,0.0,0.0,1.7000179999948628e-05,-5.999490000019314e-06,0.0
0.0,0.0,0.0,1.800011999997242e-05,-2.999280000026694e-06,0.0
0.0,0.0,0.0,1.800011999997242e-05,-2.999280000026694e-06,0.0
0.0,0.0,0.0,1.800007999996911e-05,-1.999280000025694e-06,0.0
0.0,0.0,0.0,1.800015999997573e-05,-3.999280000027694e-06,0.0
0.0,0.0,0.0,1.7000239999953592e-05,-5.999320000005248e-06,0.0
0.0,0.0,0.0,1.800019999997904e-05,-4.999280000028694e-06,0.0
0.0,0.0,0.0,1.9000159999893462e-05,-3.999240000024384e-06,0.0
